METRIC,SIGNATURE,unique_gloss_pairs,unique_glosses,hyp_gloss_count,ref_gloss_count,total_count,self_scores_count,mean_self_score,std_self_score,mean_of_gloss_self_score_means,std_of_gloss_self_score_means,out_of_class_scores_count,mean_out_of_class_score,std_out_of_class_score,mean_of_out_of_class_score_means,std_of_out_of_class_score_means,mean_score_time,std_dev_of_score_time,mean_average_precision,mean_reciprocal_rank,precision@1,recall@1,match_count@1,precision@5,recall@5,match_count@5,precision@10,recall@10,match_count@10,mean_out_mean_in_ratio
untrimmed_unnormalized_reduceholistic_defaultdist0.0_interp60_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_interp60_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[reduce_holistic,interpolate_to_fps|fps:60|kind:cubic,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:0.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,1145.379560799094,864.8070230906687,1136.324528104468,221.00321290077594,84367,1696.711144934566,2067.460291017775,1761.1538602014737,277.50477008505635,0.18039032510864456,0.10634597689660856,0.4394402801990509,0.7192427515983582,0.5638709677419355,0.04511637258251659,1311,0.4883440860215054,0.1941379861376865,5677,0.4134193548387097,0.32594308784601406,9612,1.4813527349403948
untrimmed_unnormalized_reduceholistic_defaultdist0.0_interp60_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_interp60_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,interpolate_to_fps|fps:60|kind:cubic,padwithfirstframe,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,92.9018066629162,59.30124109438957,93.24538191250888,13.10611368308463,84367,129.08276007717043,160.1503055703441,134.12201282908308,20.27030008563633,0.13994450527396607,0.04418200418264736,0.3498155474662781,0.5715090036392212,0.3793548387096774,0.02969911125009497,882,0.32344086021505375,0.12596745439904333,3760,0.3006451612903226,0.23354077935816678,6990,1.3894537115465662
untrimmed_unnormalized_reduceholistic_defaultdist0.0_interp60_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_interp60_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,interpolate_to_fps|fps:60|kind:cubic,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,162.6112816837371,80.61580322265338,162.28619760296908,13.380644700842744,84367,198.28658710693463,136.54053426496196,202.29453840299763,16.615789270863218,0.13862393782245427,0.05925048536006079,0.3402058780193329,0.5504842400550842,0.34838709677419355,0.027651139807886034,810,0.3014193548387097,0.11838253460459591,3504,0.28481720430107527,0.22284079040201085,6622,1.21939010045184
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[reduce_holistic,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:0.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,742.8354771352737,461.95928381943475,755.0451233665751,104.40045389834891,84367,1092.7668226520839,1382.8832931239506,1145.5923804179436,200.3966657126949,0.019659423363416025,0.01498930451579431,0.4226686954498291,0.7091899514198303,0.5389247311827957,0.042348514114468376,1253,0.46546236559139786,0.18156161199564777,5411,0.4,0.3103523235330386,9300,1.4710751657504453
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[reduce_holistic,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:0.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,742.1790546129688,461.6323897484647,754.3797718174864,104.19526775314932,84367,1091.889866239933,1382.7379574950319,1144.7043590724938,200.33034513187567,0.018287059944757773,0.010563334524290978,0.42257481813430786,0.7088418006896973,0.5384946236559139,0.042321632394038265,1252,0.4653763440860215,0.18153355445335873,5410,0.4,0.3103385232915344,9300,1.4711946658334778
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[reduce_holistic,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:0.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,736.337713076145,458.7564717924876,748.4590943849088,102.393920504181,84367,1084.0811769673332,1381.4540108141437,1136.796395282944,199.74789078145665,0.017217904445286432,0.003766989503862046,0.4220133125782013,0.7093803286552429,0.5393548387096774,0.04235630556178843,1254,0.4651182795698925,0.18136630078016278,5407,0.3985376344086021,0.3091077944659289,9266,1.4722608359124314
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[reduce_holistic,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:0.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,687.4011327323346,436.8391495643412,698.8811291858551,89.44423330472073,84367,1018.2683463937317,1370.6238306303042,1070.0267777148708,195.16401536016184,0.019897825814672816,0.015635337438483457,0.4151683449745178,0.7039708495140076,0.5363440860215054,0.04210633102079222,1247,0.45238709677419353,0.17609733930601804,5259,0.38989247311827957,0.3021257128636536,9065,1.4813306203704388
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[reduce_holistic,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:0.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,1225.9054597287625,856.6889394982012,1245.104527698399,338.5651566470685,84367,1712.33681333261,1505.5916897639797,1766.7372829957608,296.3028452827375,0.019281491422611048,0.01423227936383325,0.4280771315097809,0.6772710680961609,0.4976344086021505,0.03931706372273635,1157,0.45694623655913985,0.17938106417183616,5312,0.40907526881720424,0.3186890324814024,9511,1.396793529014442
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,padwithfirstframe,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,90.01575219135678,50.04073630243855,90.54075299623454,9.869925489814165,84367,124.22436372918445,147.74532171598392,129.29406634110512,19.351036820636473,0.01006677382556517,0.009277018021895716,0.3662911653518677,0.6032667756080627,0.41763440860215056,0.03256892445821838,971,0.3534623655913979,0.13803909556271485,4109,0.32438709677419353,0.25211737511243154,7542,1.3800291693958908
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,padwithfirstframe,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,89.91177129079982,50.0040177520031,90.43760277620629,9.855421136954629,84367,124.10176545801838,147.7357880634702,129.17267263056655,19.350978480981475,0.00985265949025201,0.008419780462697063,0.36619842052459717,0.6029601097106934,0.4172043010752688,0.03252144505590026,970,0.3530322580645161,0.13786124473970274,4104,0.32408602150537635,0.2518713123341107,7535,1.380261601749993
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,padwithfirstframe,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,88.98539950075225,49.67971482061877,89.51867037954744,9.727224405474336,84367,123.00938636267222,147.6513764113479,128.0909627957757,19.350725129037148,0.008771068366191815,0.0014826174862259908,0.3655720055103302,0.6025804281234741,0.41634408602150536,0.03244293336448535,968,0.351741935483871,0.1373405816583186,4089,0.32331182795698926,0.2511303592912002,7517,1.382354712714779
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,padwithfirstframe,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,81.10070624742285,47.09671795537903,81.7046693195662,8.694437931390175,84367,113.68653093963546,146.8842249959746,118.8498174117552,19.343210642735254,0.0100596037831254,0.009224934002790026,0.3586488962173462,0.5859808921813965,0.39225806451612905,0.03046873010400425,912,0.3410752688172043,0.132911207637863,3965,0.3146236559139785,0.24449035487410603,7315,1.4017945860150645
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,padwithfirstframe,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,162.07949924518076,86.89470416792177,162.13411746613207,23.92342400184554,84367,206.59505904261889,150.41565286053495,210.17100086797666,21.5086838759982,0.00978403149695864,0.008299992586770963,0.38169920444488525,0.6187705993652344,0.4296774193548387,0.03389394480740731,999,0.38606451612903225,0.15164637149232174,4488,0.3438709677419355,0.26805929817045365,7995,1.2746526242044873
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,162.37270222607907,75.65754128880783,162.3268071808591,11.072749477368765,84367,196.4049768189645,129.58021215688558,200.31880145268929,16.307048589882395,0.011134120048110756,0.011172903495352007,0.34172484278678894,0.5651814341545105,0.3660215053763441,0.028916814826632064,851,0.30683870967741933,0.11957624483221206,3567,0.2878709677419355,0.22461288936326387,6693,1.2095935716183421
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,162.4052472985923,75.69383112181632,162.3597915111322,11.082693528452017,84367,196.43265469830953,129.5977244924025,200.3474518998327,16.312680610693743,0.009329049379324402,0.00334758808360273,0.3416639268398285,0.5649878978729248,0.3660215053763441,0.028912035854111152,851,0.3068387096774194,0.11958136515991305,3567,0.28782795698924735,0.22456603836479996,6692,1.2095216008455423
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_zeropad_fillmasked10.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_zeropad_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,162.7048086341247,76.02468533093474,162.6632551554309,11.174069888239599,84367,196.68933861217326,129.7572340491991,200.6128055086359,16.363599204039396,0.009269785684060285,0.0016720240376685111,0.34109610319137573,0.5626399517059326,0.3621505376344086,0.028617588962890066,842,0.3056344086021506,0.11907747334577455,3553,0.28722580645161294,0.2241193321180338,6678,1.2088723146128384
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_zeropad_fillmasked100.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_zeropad_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,166.66772542471122,79.74925548429981,166.65804738598277,12.217070800380537,84367,200.3565023715731,131.47886472210956,204.35405052429167,16.86746717772946,0.010069852603074393,0.007403903819823015,0.33561578392982483,0.5434528589248657,0.3393548387096774,0.02677749580446075,789,0.2926451612903226,0.11408528704189344,3402,0.28017204301075266,0.21883089163020253,6514,1.2021313776318385
untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_zeropad_fillmasked1000.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist0.0_nointerp_zeropad_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,319.9342185361527,142.53252351691827,318.93327534457177,23.377954878994064,84367,366.9531662781295,151.1625085631871,370.56254034851054,19.31140710289925,0.010286414912754005,0.008406517572448896,0.3462527394294739,0.5762606263160706,0.3746236559139785,0.029682857089128937,871,0.3207741935483871,0.12483640972954863,3729,0.2903225806451613,0.22648072985749007,6750,1.1469644227401192
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[reduce_holistic,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,742.8354771352735,461.9592838194348,755.0451233665751,104.4004538983489,84367,1092.7668226520839,1382.8832931239504,1145.5923804179436,200.3966657126949,0.01882870352861049,0.012320418010328939,0.4226686954498291,0.7091899514198303,0.5389247311827957,0.042348514114468376,1253,0.46546236559139786,0.18156161199564777,5411,0.4,0.3103523235330386,9300,1.4710751657504455
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[reduce_holistic,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,742.1790546129685,461.6323897484647,754.3797718174864,104.19526775314932,84367,1091.8898662399329,1382.7379574950319,1144.7043590724938,200.33034513187567,0.01797631869566597,0.009435600211911331,0.42257481813430786,0.7088418006896973,0.5384946236559139,0.042321632394038265,1252,0.4653763440860215,0.18153355445335873,5410,0.4,0.3103385232915344,9300,1.4711946658334782
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[reduce_holistic,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,736.337713076145,458.7564717924876,748.4590943849088,102.393920504181,84367,1084.0811769673335,1381.4540108141437,1136.796395282944,199.74789078145665,0.01726056691681999,0.004921651606289721,0.4220133125782013,0.7093803286552429,0.5393548387096774,0.04235630556178843,1254,0.4651182795698925,0.18136630078016278,5407,0.3985376344086021,0.3091077944659289,9266,1.4722608359124316
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[reduce_holistic,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,687.4011327323346,436.8391495643412,698.8811291858551,89.44423330472073,84367,1018.2683463937318,1370.6238306303042,1070.0267777148708,195.16401536016184,0.019471051250111587,0.013818519669360948,0.4151683449745178,0.7039708495140076,0.5363440860215054,0.04210633102079222,1247,0.45238709677419353,0.17609733930601804,5259,0.38989247311827957,0.3021257128636536,9065,1.481330620370439
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[reduce_holistic,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,1225.9054597287627,856.6889394982013,1245.104527698399,338.5651566470685,84367,1712.3368133326094,1505.5916897639795,1766.7372829957608,296.3028452827375,0.019003327614533553,0.013357190008213367,0.4280771315097809,0.6772710680961609,0.4976344086021505,0.03931706372273635,1157,0.45694623655913985,0.17938106417183616,5312,0.40907526881720424,0.3186890324814024,9511,1.396793529014441
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,padwithfirstframe,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,90.0157522328171,50.04073631505211,90.54075303548831,9.86992546669979,84367,124.22436376860108,147.74532179508,129.29406637794813,19.351036795112904,0.00955745477046175,0.007328346344136695,0.3662911653518677,0.6032667756080627,0.41763440860215056,0.03256892445821838,971,0.3534623655913979,0.13803909556271485,4109,0.32438709677419353,0.25211737511243154,7542,1.3800291691981497
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,padwithfirstframe,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,89.9117713008473,50.004017758896794,90.43760279537034,9.855421170155623,84367,124.10176544300683,147.73578797702706,129.17267261778642,19.350978495263842,0.00962233174444651,0.007604282329236662,0.36619842052459717,0.6029601097106934,0.4172043010752688,0.03252144505590026,970,0.3530322580645161,0.13786124473970274,4104,0.32408602150537635,0.2518713123341107,7535,1.3802616014287923
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,padwithfirstframe,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,88.98539944924443,49.67971479335031,89.51867032795003,9.727224412806823,84367,123.00938631040309,147.6513764425603,128.090962745754,19.350725119862926,0.008826764230505378,0.0015555506592730799,0.3655720055103302,0.6025804281234741,0.41634408602150536,0.03244293336448535,968,0.351741935483871,0.1373405816583186,4089,0.32331182795698926,0.2511303592912002,7517,1.3823547129275437
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,padwithfirstframe,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,81.10070625804778,47.09671797795441,81.7046693209724,8.694437921412582,84367,113.68653095026112,146.88422500063342,118.84981741569264,19.343210628637713,0.009965450123275803,0.00870368800368932,0.3586488962173462,0.5859808921813965,0.39225806451612905,0.03046873010400425,912,0.3410752688172043,0.132911207637863,3965,0.3146236559139785,0.24449035487410603,7315,1.4017945859624346
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,padwithfirstframe,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,162.07949923524876,86.89470417692995,162.1341174596088,23.923424047265375,84367,206.59505903461573,150.41565294722625,210.17100084672435,21.50868388663621,0.009206750272039495,0.005842752521934554,0.38169920444488525,0.6187705993652344,0.4296774193548387,0.03389394480740731,999,0.38606451612903225,0.15164637149232174,4488,0.3438709677419355,0.26805929817045365,7995,1.2746526242332183
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,162.37270222665654,75.6575412881552,162.3268071812864,11.072749476003892,84367,196.40497681973318,129.58021215990047,200.31880145362462,16.307048590319603,0.010472193868964457,0.009014023635556034,0.34172484278678894,0.5651814341545105,0.3660215053763441,0.028916814826632064,851,0.30683870967741933,0.11957624483221206,3567,0.2878709677419355,0.22461288936326387,6693,1.2095935716187742
untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric,"untrimmed_unnormalized_reduceholistic_defaultdist1.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[reduce_holistic,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,162.40524729801484,75.69383112199874,162.35979151053442,11.082693527568008,84367,196.43265469817388,129.59772449690237,200.34745189957766,16.312680610954555,0.010155114089997905,0.008064508331699175,0.3416639268398285,0.5649878978729248,0.3660215053763441,0.028912035854111152,851,0.3068387096774194,0.11958136515991305,3567,0.28782795698924735,0.22456603836479996,6692,1.2095216008490075
